Created as New Dataset,
Raman Shift / cm-1,INT
1534.00,1434
1533.00,1437
1532.00,1441
1531.00,1446
1530.00,1450
1529.00,1455
1528.00,1459
1527.00,1462
1526.00,1464
1525.00,1467
1524.00,1467
1523.00,1467
1522.00,1467
1521.00,1466
1520.00,1459
1519.00,1453
1518.00,1446
1517.00,1446
1516.00,1452
1515.00,1457
1514.00,1462
1513.00,1463
1512.00,1463
1511.00,1463
1510.00,1462
1509.00,1459
1508.00,1456
1507.00,1453
1506.00,1450
1505.00,1447
1504.00,1445
1503.00,1442
1502.00,1448
1501.00,1456
1500.00,1464
1499.00,1471
1498.00,1475
1497.00,1479
1496.00,1483
1495.00,1486
1494.00,1486
1493.00,1486
1492.00,1486
1491.00,1484
1490.00,1481
1489.00,1477
1488.00,1475
1487.00,1475
1486.00,1476
1485.00,1476
1484.00,1476
1483.00,1473
1482.00,1469
1481.00,1466
1480.00,1463
1479.00,1460
1478.00,1457
1477.00,1453
1476.00,1450
1475.00,1447
1474.00,1444
1473.00,1442
1472.00,1442
1471.00,1442
1470.00,1443
1469.00,1446
1468.00,1454
1467.00,1461
1466.00,1469
1465.00,1472
1464.00,1472
1463.00,1472
1462.00,1472
1461.00,1477
1460.00,1483
1459.00,1488
1458.00,1493
1457.00,1494
1456.00,1495
1455.00,1496
1454.00,1496
1453.00,1494
1452.00,1492
1451.00,1490
1450.00,1490
1449.00,1491
1448.00,1492
1447.00,1493
1446.00,1492
1445.00,1490
1444.00,1489
1443.00,1491
1442.00,1502
1441.00,1513
1440.00,1524
1439.00,1531
1438.00,1534
1437.00,1537
1436.00,1540
1435.00,1546
1434.00,1552
1433.00,1559
1432.00,1565
1431.00,1570
1430.00,1574
1429.00,1578
1428.00,1582
1427.00,1583
1426.00,1583
1425.00,1584
1424.00,1585
1423.00,1584
1422.00,1584
1421.00,1584
1420.00,1585
1419.00,1588
1418.00,1590
1417.00,1594
1416.00,1613
1415.00,1639
1414.00,1665
1413.00,1688
1412.00,1690
1411.00,1689
1410.00,1688
1409.00,1691
1408.00,1707
1407.00,1726
1406.00,1743
1405.00,1755
1404.00,1757
1403.00,1760
1402.00,1762
1401.00,1773
1400.00,1791
1399.00,1809
1398.00,1825
1397.00,1829
1396.00,1828
1395.00,1827
1394.00,1826
1393.00,1827
1392.00,1828
1391.00,1829
1390.00,1830
1389.00,1830
1388.00,1829
1387.00,1828
1386.00,1828
1385.00,1829
1384.00,1831
1383.00,1832
1382.00,1830
1381.00,1826
1380.00,1822
1379.00,1818
1378.00,1824
1377.00,1836
1376.00,1848
1375.00,1859
1374.00,1863
1373.00,1864
1372.00,1865
1371.00,1865
1370.00,1863
1369.00,1861
1368.00,1858
1367.00,1856
1366.00,1853
1365.00,1851
1364.00,1848
1363.00,1846
1362.00,1844
1361.00,1843
1360.00,1841
1359.00,1832
1358.00,1816
1357.00,1799
1356.00,1783
1355.00,1773
1354.00,1766
1353.00,1760
1352.00,1753
1351.00,1739
1350.00,1722
1349.00,1705
1348.00,1689
1347.00,1678
1346.00,1667
1345.00,1657
1344.00,1645
1343.00,1629
1342.00,1613
1341.00,1597
1340.00,1580
1339.00,1565
1338.00,1550
1337.00,1534
1336.00,1520
1335.00,1511
1334.00,1502
1333.00,1493
1332.00,1483
1331.00,1472
1330.00,1462
1329.00,1452
1328.00,1431
1327.00,1402
1326.00,1372
1325.00,1342
1324.00,1314
1323.00,1287
1322.00,1261
1321.00,1235
1320.00,1221
1319.00,1213
1318.00,1205
1317.00,1195
1316.00,1173
1315.00,1146
1314.00,1119
1313.00,1095
1312.00,1080
1311.00,1066
1310.00,1052
1309.00,1038
1308.00,1016
1307.00,994
